Team, Player, Attacking, Offensive Awareness, Finishing, Kicking Power, Weak Foot Usage, Weak Foot Acc., LWF, SS, CF, RWF, LMF, DMF, CMF, AMF, RMF, LB, CB, RB, GK, Position, Age, Stronger Foot, Height, Weight, Dribbling, Ball Control, Tight Possession, Balance, Defending, Heading, Jump, Defensive Awareness, Ball Winning, Aggression, Passing, Low Pass, Lofted Pass, Place Kicking, Curl, Physicality, Speed, Acceleration, Physical Contact, Stamina, Form, Injury Resistance, Goalkeeping, GK Awareness, GK Catching, GK Clearing, GK Reflexes, GK Reach
lokomotiv-moskva, joao-mario, 73.0, 73.0, 68.0, 77.0, 3.0, 3.0, 80.0, 80.0, 76.0, 80.0, 80.0, 80.0, 80.0, 79.0, 80.0, 78.0, 68.0, 78.0, 40.0, 5.0, 26.0, 1.0, 173.0, 73.0, 81.0, 83.0, 84.0, 75.0, 63.0, 60.0, 65.0, 61.0, 65.0, 62.0, 78.0, 80.0, 79.0, 75.0, 78.0, 76.0, 79.0, 82.0, 64.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, r-tugarev, 68.0, 67.0, 67.0, 71.0, 2.0, 3.0, 68.0, 68.0, 65.0, 68.0, 68.0, 66.0, 66.0, 67.0, 68.0, 66.0, 57.0, 66.0, 40.0, 6.0, 21.0, 1.0, 170.0, 63.0, 72.0, 73.0, 71.0, 71.0, 54.0, 60.0, 64.0, 55.0, 45.0, 48.0, 68.0, 72.0, 67.0, 62.0, 69.0, 73.0, 81.0, 80.0, 60.0, 71.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, j-farfan, 79.0, 79.0, 75.0, 82.0, 3.0, 3.0, 81.0, 81.0, 81.0, 81.0, 80.0, 81.0, 80.0, 81.0, 80.0, 80.0, 72.0, 80.0, 40.0, 6.0, 35.0, 1.0, 178.0, 84.0, 79.0, 81.0, 80.0, 77.0, 67.0, 73.0, 80.0, 54.0, 55.0, 72.0, 78.0, 78.0, 75.0, 81.0, 77.0, 79.0, 81.0, 83.0, 76.0, 76.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, r-zhemaletdinov, 74.0, 72.0, 70.0, 81.0, 2.0, 3.0, 73.0, 73.0, 71.0, 73.0, 72.0, 72.0, 71.0, 72.0, 72.0, 71.0, 63.0, 71.0, 40.0, 6.0, 23.0, 1.0, 184.0, 80.0, 76.0, 74.0, 74.0, 74.0, 60.0, 68.0, 69.0, 53.0, 52.0, 60.0, 68.0, 75.0, 67.0, 61.0, 68.0, 76.0, 82.0, 77.0, 71.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, f-smolov, 82.0, 83.0, 81.0, 82.0, 4.0, 4.0, 79.0, 79.0, 80.0, 79.0, 76.0, 76.0, 76.0, 78.0, 76.0, 74.0, 65.0, 74.0, 40.0, 6.0, 29.0, 1.0, 187.0, 80.0, 80.0, 80.0, 74.0, 75.0, 57.0, 76.0, 75.0, 40.0, 42.0, 50.0, 74.0, 77.0, 69.0, 78.0, 70.0, 79.0, 80.0, 77.0, 80.0, 79.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, eder, 78.0, 77.0, 75.0, 83.0, 3.0, 3.0, 74.0, 73.0, 75.0, 74.0, 71.0, 73.0, 71.0, 72.0, 71.0, 73.0, 70.0, 73.0, 40.0, 6.0, 32.0, 1.0, 190.0, 81.0, 73.0, 73.0, 63.0, 63.0, 67.0, 78.0, 81.0, 55.0, 51.0, 71.0, 67.0, 73.0, 64.0, 67.0, 65.0, 79.0, 79.0, 72.0, 87.0, 76.0, 5.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, l-djordjevic, 78.0, 82.0, 76.0, 76.0, 4.0, 3.0, 71.0, 71.0, 73.0, 71.0, 68.0, 68.0, 67.0, 69.0, 68.0, 68.0, 63.0, 68.0, 40.0, 6.0, 25.0, 1.0, 185.0, 70.0, 73.0, 72.0, 68.0, 68.0, 60.0, 84.0, 73.0, 44.0, 45.0, 54.0, 62.0, 69.0, 59.0, 59.0, 62.0, 76.0, 76.0, 72.0, 77.0, 77.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
lokomotiv-moskva, t-suleymanov, 70.0, 70.0, 70.0, 70.0, 2.0, 3.0, 63.0, 63.0, 64.0, 63.0, 60.0, 63.0, 61.0, 62.0, 60.0, 61.0, 57.0, 61.0, 40.0, 6.0, 19.0, 1.0, 183.0, 78.0, 65.0, 67.0, 72.0, 75.0, 58.0, 73.0, 66.0, 45.0, 48.0, 60.0, 60.0, 62.0, 62.0, 54.0, 62.0, 69.0, 63.0, 65.0, 77.0, 72.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-rudenko, 53.0, 40.0, 40.0, 78.0, 1.0, 1.0, 42.0, 42.0, 41.0, 42.0, 42.0, 47.0, 44.0, 41.0, 42.0, 47.0, 53.0, 47.0, 68.0, 1.0, 26.0, 1.0, 201.0, 85.0, 41.0, 45.0, 46.0, 50.0, 57.0, 74.0, 66.0, 53.0, 46.0, 47.0, 48.0, 50.0, 57.0, 42.0, 42.0, 62.0, 52.0, 47.0, 86.0, 62.0, 4.0, 3.0, 75.0, 79.0, 70.0, 76.0, 73.0, 76.0
orenburg, a-klimovich, 52.0, 41.0, 41.0, 75.0, 2.0, 2.0, 45.0, 45.0, 42.0, 45.0, 44.0, 46.0, 43.0, 42.0, 44.0, 49.0, 51.0, 49.0, 70.0, 1.0, 31.0, 1.0, 190.0, 90.0, 42.0, 47.0, 49.0, 56.0, 55.0, 60.0, 72.0, 46.0, 48.0, 50.0, 47.0, 46.0, 48.0, 45.0, 48.0, 64.0, 57.0, 60.0, 82.0, 56.0, 6.0, 2.0, 77.0, 75.0, 73.0, 76.0, 78.0, 81.0
orenburg, a-dovbnya, 49.0, 40.0, 40.0, 67.0, 2.0, 2.0, 49.0, 49.0, 45.0, 49.0, 50.0, 55.0, 52.0, 49.0, 50.0, 55.0, 58.0, 55.0, 74.0, 1.0, 32.0, 1.0, 193.0, 90.0, 54.0, 53.0, 46.0, 59.0, 60.0, 70.0, 70.0, 65.0, 50.0, 47.0, 57.0, 63.0, 62.0, 54.0, 50.0, 68.0, 59.0, 58.0, 86.0, 68.0, 4.0, 3.0, 81.0, 85.0, 78.0, 82.0, 85.0, 76.0
orenburg, m-sivakou, 56.0, 53.0, 45.0, 71.0, 3.0, 4.0, 62.0, 61.0, 58.0, 62.0, 63.0, 67.0, 64.0, 61.0, 63.0, 69.0, 71.0, 69.0, 40.0, 2.0, 31.0, 1.0, 187.0, 80.0, 63.0, 65.0, 60.0, 65.0, 76.0, 77.0, 73.0, 82.0, 73.0, 75.0, 65.0, 70.0, 65.0, 58.0, 65.0, 72.0, 69.0, 62.0, 79.0, 76.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, u-radakovic, 61.0, 55.0, 54.0, 74.0, 2.0, 2.0, 63.0, 62.0, 60.0, 63.0, 62.0, 67.0, 64.0, 62.0, 62.0, 68.0, 70.0, 68.0, 40.0, 2.0, 25.0, 1.0, 194.0, 89.0, 61.0, 70.0, 57.0, 57.0, 76.0, 84.0, 74.0, 76.0, 70.0, 78.0, 67.0, 67.0, 72.0, 63.0, 67.0, 70.0, 66.0, 62.0, 82.0, 71.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, i-lapshov, 56.0, 55.0, 45.0, 69.0, 2.0, 2.0, 57.0, 57.0, 53.0, 57.0, 58.0, 61.0, 58.0, 55.0, 58.0, 63.0, 64.0, 63.0, 40.0, 2.0, 20.0, 1.0, 188.0, 76.0, 60.0, 61.0, 57.0, 61.0, 72.0, 75.0, 70.0, 73.0, 72.0, 71.0, 61.0, 67.0, 62.0, 55.0, 61.0, 70.0, 69.0, 65.0, 73.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, v-shakhov, 54.0, 48.0, 47.0, 68.0, 2.0, 2.0, 58.0, 57.0, 54.0, 58.0, 58.0, 62.0, 58.0, 55.0, 58.0, 64.0, 67.0, 64.0, 40.0, 2.0, 28.0, 1.0, 191.0, 82.0, 56.0, 60.0, 58.0, 61.0, 73.0, 72.0, 78.0, 75.0, 69.0, 73.0, 64.0, 65.0, 60.0, 68.0, 64.0, 74.0, 68.0, 71.0, 82.0, 73.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, s-kozlov, 53.0, 45.0, 48.0, 66.0, 2.0, 2.0, 53.0, 53.0, 50.0, 53.0, 53.0, 57.0, 54.0, 51.0, 53.0, 59.0, 63.0, 59.0, 40.0, 2.0, 22.0, -1.0, 192.0, 87.0, 53.0, 60.0, 57.0, 61.0, 72.0, 75.0, 70.0, 75.0, 68.0, 73.0, 59.0, 64.0, 59.0, 57.0, 55.0, 70.0, 65.0, 64.0, 81.0, 68.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, k-artemyev, 55.0, 52.0, 49.0, 64.0, 2.0, 1.0, 51.0, 50.0, 48.0, 51.0, 50.0, 53.0, 50.0, 48.0, 50.0, 55.0, 57.0, 55.0, 40.0, 2.0, 19.0, 1.0, 188.0, 74.0, 50.0, 56.0, 53.0, 60.0, 67.0, 70.0, 67.0, 67.0, 65.0, 68.0, 56.0, 57.0, 60.0, 53.0, 55.0, 64.0, 66.0, 62.0, 66.0, 62.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, s-terekhov, 69.0, 64.0, 69.0, 74.0, 2.0, 3.0, 72.0, 72.0, 69.0, 72.0, 71.0, 73.0, 71.0, 71.0, 71.0, 74.0, 69.0, 74.0, 40.0, 2.0, 29.0, -1.0, 179.0, 72.0, 69.0, 70.0, 66.0, 72.0, 70.0, 65.0, 73.0, 70.0, 71.0, 70.0, 68.0, 72.0, 69.0, 64.0, 68.0, 75.0, 76.0, 77.0, 68.0, 80.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, g-zotov, 65.0, 64.0, 62.0, 70.0, 2.0, 3.0, 68.0, 67.0, 65.0, 68.0, 68.0, 69.0, 67.0, 66.0, 68.0, 70.0, 65.0, 70.0, 40.0, 2.0, 29.0, 1.0, 175.0, 73.0, 72.0, 68.0, 71.0, 68.0, 67.0, 61.0, 67.0, 69.0, 72.0, 68.0, 66.0, 68.0, 66.0, 65.0, 64.0, 72.0, 73.0, 72.0, 64.0, 77.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-malykh, 63.0, 62.0, 59.0, 67.0, 2.0, 3.0, 68.0, 67.0, 64.0, 68.0, 68.0, 69.0, 67.0, 66.0, 68.0, 71.0, 67.0, 71.0, 40.0, 2.0, 31.0, 1.0, 176.0, 72.0, 69.0, 71.0, 68.0, 75.0, 70.0, 62.0, 64.0, 75.0, 74.0, 77.0, 62.0, 66.0, 64.0, 54.0, 62.0, 74.0, 75.0, 74.0, 67.0, 79.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, e-egorov, 55.0, 52.0, 52.0, 60.0, 2.0, 3.0, 57.0, 57.0, 53.0, 57.0, 58.0, 57.0, 56.0, 55.0, 58.0, 59.0, 55.0, 59.0, 40.0, 2.0, 18.0, 1.0, 172.0, 65.0, 63.0, 65.0, 61.0, 68.0, 61.0, 62.0, 65.0, 57.0, 59.0, 64.0, 58.0, 59.0, 61.0, 51.0, 60.0, 71.0, 75.0, 77.0, 62.0, 70.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, n-bodnaryuk, 57.0, 52.0, 54.0, 64.0, 1.0, 2.0, 54.0, 54.0, 51.0, 54.0, 54.0, 54.0, 52.0, 52.0, 54.0, 56.0, 54.0, 56.0, 40.0, 2.0, 18.0, 1.0, 177.0, 70.0, 62.0, 57.0, 60.0, 64.0, 62.0, 63.0, 67.0, 54.0, 61.0, 65.0, 55.0, 57.0, 55.0, 51.0, 57.0, 66.0, 71.0, 72.0, 60.0, 62.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, t-ayupov, 61.0, 60.0, 57.0, 67.0, 2.0, 2.0, 62.0, 61.0, 60.0, 62.0, 61.0, 64.0, 63.0, 61.0, 61.0, 66.0, 65.0, 66.0, 40.0, 3.0, 26.0, 1.0, 183.0, 89.0, 62.0, 64.0, 67.0, 66.0, 71.0, 71.0, 70.0, 65.0, 73.0, 76.0, 62.0, 67.0, 65.0, 55.0, 59.0, 71.0, 69.0, 66.0, 74.0, 76.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, v-moskvichev, 62.0, 62.0, 55.0, 70.0, 2.0, 2.0, 66.0, 66.0, 62.0, 66.0, 66.0, 68.0, 66.0, 65.0, 66.0, 69.0, 64.0, 69.0, 40.0, 3.0, 19.0, 1.0, 177.0, 74.0, 67.0, 72.0, 67.0, 66.0, 69.0, 61.0, 65.0, 71.0, 75.0, 71.0, 66.0, 73.0, 68.0, 57.0, 67.0, 71.0, 71.0, 73.0, 66.0, 73.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, f-rogic, 69.0, 69.0, 66.0, 73.0, 3.0, 3.0, 64.0, 64.0, 63.0, 64.0, 63.0, 64.0, 63.0, 63.0, 63.0, 65.0, 60.0, 65.0, 40.0, 3.0, 26.0, 1.0, 180.0, 77.0, 66.0, 60.0, 64.0, 71.0, 62.0, 65.0, 67.0, 53.0, 59.0, 64.0, 68.0, 68.0, 63.0, 71.0, 68.0, 72.0, 72.0, 70.0, 69.0, 77.0, 6.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, v-afonin, 64.0, 61.0, 57.0, 74.0, 2.0, 2.0, 68.0, 68.0, 64.0, 68.0, 68.0, 70.0, 68.0, 66.0, 68.0, 71.0, 68.0, 71.0, 40.0, 3.0, 32.0, 1.0, 176.0, 68.0, 65.0, 70.0, 66.0, 77.0, 69.0, 67.0, 68.0, 74.0, 70.0, 68.0, 69.0, 69.0, 65.0, 73.0, 70.0, 73.0, 73.0, 76.0, 66.0, 78.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, e-bolotov, 62.0, 61.0, 55.0, 69.0, 2.0, 2.0, 63.0, 63.0, 60.0, 63.0, 63.0, 66.0, 64.0, 63.0, 63.0, 66.0, 64.0, 66.0, 40.0, 3.0, 18.0, 1.0, 182.0, 67.0, 66.0, 70.0, 65.0, 64.0, 68.0, 69.0, 73.0, 66.0, 64.0, 68.0, 64.0, 72.0, 65.0, 62.0, 58.0, 70.0, 71.0, 68.0, 68.0, 74.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, d-miskic, 68.0, 67.0, 64.0, 73.0, 2.0, 2.0, 69.0, 69.0, 67.0, 69.0, 68.0, 72.0, 70.0, 69.0, 68.0, 71.0, 67.0, 71.0, 40.0, 4.0, 26.0, 1.0, 182.0, 75.0, 68.0, 72.0, 71.0, 64.0, 68.0, 66.0, 67.0, 69.0, 65.0, 73.0, 69.0, 75.0, 73.0, 64.0, 65.0, 73.0, 69.0, 71.0, 73.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, d-bidlovskii, 66.0, 67.0, 59.0, 71.0, 2.0, 2.0, 63.0, 63.0, 61.0, 63.0, 62.0, 63.0, 62.0, 62.0, 62.0, 63.0, 59.0, 63.0, 40.0, 4.0, 20.0, 1.0, 175.0, 66.0, 68.0, 71.0, 69.0, 68.0, 63.0, 68.0, 68.0, 57.0, 59.0, 62.0, 62.0, 67.0, 62.0, 60.0, 59.0, 69.0, 71.0, 73.0, 67.0, 66.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, n-malyarov, 67.0, 63.0, 65.0, 72.0, 2.0, 2.0, 66.0, 66.0, 64.0, 66.0, 64.0, 67.0, 65.0, 65.0, 64.0, 66.0, 63.0, 66.0, 40.0, 4.0, 30.0, 1.0, 182.0, 73.0, 68.0, 68.0, 67.0, 68.0, 65.0, 71.0, 66.0, 57.0, 63.0, 67.0, 70.0, 70.0, 65.0, 72.0, 71.0, 70.0, 68.0, 70.0, 70.0, 72.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, d-lipovoy, 65.0, 63.0, 61.0, 71.0, 2.0, 2.0, 68.0, 68.0, 64.0, 68.0, 68.0, 68.0, 67.0, 67.0, 68.0, 67.0, 60.0, 67.0, 40.0, 4.0, 20.0, -1.0, 177.0, 69.0, 76.0, 73.0, 67.0, 70.0, 60.0, 61.0, 61.0, 61.0, 55.0, 63.0, 68.0, 71.0, 69.0, 63.0, 68.0, 72.0, 77.0, 79.0, 62.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-glukharev, 58.0, 57.0, 54.0, 63.0, 3.0, 2.0, 56.0, 56.0, 52.0, 56.0, 56.0, 56.0, 54.0, 54.0, 56.0, 56.0, 51.0, 56.0, 40.0, 4.0, 18.0, -1.0, 175.0, 65.0, 65.0, 62.0, 67.0, 62.0, 56.0, 60.0, 60.0, 51.0, 53.0, 55.0, 62.0, 60.0, 61.0, 60.0, 66.0, 66.0, 70.0, 72.0, 60.0, 62.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, ricardo-alves, 74.0, 71.0, 70.0, 80.0, 4.0, 3.0, 70.0, 70.0, 69.0, 70.0, 69.0, 70.0, 69.0, 69.0, 69.0, 69.0, 62.0, 69.0, 40.0, 5.0, 26.0, -1.0, 184.0, 79.0, 73.0, 72.0, 75.0, 68.0, 59.0, 68.0, 67.0, 56.0, 55.0, 49.0, 71.0, 72.0, 68.0, 72.0, 72.0, 74.0, 75.0, 71.0, 73.0, 75.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-kireev, 61.0, 62.0, 57.0, 64.0, 3.0, 2.0, 60.0, 59.0, 56.0, 60.0, 59.0, 59.0, 57.0, 58.0, 59.0, 59.0, 51.0, 59.0, 40.0, 5.0, 19.0, 1.0, 170.0, 64.0, 70.0, 69.0, 67.0, 67.0, 56.0, 52.0, 62.0, 50.0, 54.0, 60.0, 64.0, 65.0, 60.0, 62.0, 67.0, 68.0, 71.0, 75.0, 62.0, 64.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, v-badyukevich, 62.0, 61.0, 57.0, 67.0, 3.0, 3.0, 56.0, 56.0, 55.0, 56.0, 56.0, 56.0, 55.0, 55.0, 56.0, 56.0, 52.0, 56.0, 40.0, 5.0, 17.0, 1.0, 187.0, 72.0, 60.0, 62.0, 65.0, 60.0, 58.0, 65.0, 61.0, 54.0, 52.0, 57.0, 65.0, 66.0, 63.0, 67.0, 63.0, 64.0, 68.0, 65.0, 63.0, 60.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-loparev, 60.0, 60.0, 56.0, 65.0, 2.0, 2.0, 56.0, 56.0, 54.0, 56.0, 55.0, 55.0, 54.0, 55.0, 55.0, 55.0, 50.0, 55.0, 40.0, 5.0, 17.0, 1.0, 180.0, 71.0, 65.0, 64.0, 68.0, 60.0, 55.0, 61.0, 61.0, 48.0, 50.0, 55.0, 63.0, 64.0, 58.0, 65.0, 63.0, 65.0, 68.0, 67.0, 63.0, 60.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, z-skoflek, 73.0, 73.0, 70.0, 77.0, 2.0, 2.0, 69.0, 69.0, 68.0, 69.0, 68.0, 68.0, 66.0, 67.0, 68.0, 67.0, 59.0, 67.0, 40.0, 6.0, 25.0, -1.0, 183.0, 75.0, 70.0, 72.0, 70.0, 70.0, 55.0, 64.0, 67.0, 51.0, 44.0, 50.0, 71.0, 68.0, 67.0, 72.0, 75.0, 75.0, 81.0, 75.0, 71.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, f-cernych, 72.0, 73.0, 68.0, 75.0, 2.0, 2.0, 72.0, 72.0, 71.0, 72.0, 72.0, 71.0, 70.0, 71.0, 72.0, 71.0, 65.0, 71.0, 40.0, 6.0, 28.0, 1.0, 182.0, 74.0, 77.0, 77.0, 71.0, 70.0, 61.0, 77.0, 73.0, 51.0, 45.0, 60.0, 65.0, 70.0, 61.0, 65.0, 62.0, 77.0, 82.0, 77.0, 73.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-kulishev, 72.0, 73.0, 70.0, 74.0, 2.0, 2.0, 67.0, 66.0, 66.0, 67.0, 65.0, 65.0, 64.0, 66.0, 65.0, 64.0, 58.0, 64.0, 40.0, 6.0, 26.0, 1.0, 177.0, 65.0, 73.0, 70.0, 68.0, 71.0, 58.0, 64.0, 67.0, 56.0, 51.0, 54.0, 65.0, 71.0, 62.0, 65.0, 62.0, 69.0, 75.0, 70.0, 63.0, 69.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, dj-despotovic, 75.0, 75.0, 74.0, 75.0, 2.0, 2.0, 69.0, 69.0, 71.0, 69.0, 67.0, 69.0, 67.0, 68.0, 67.0, 68.0, 65.0, 68.0, 40.0, 6.0, 27.0, -1.0, 190.0, 83.0, 72.0, 69.0, 71.0, 65.0, 63.0, 78.0, 74.0, 56.0, 47.0, 58.0, 66.0, 71.0, 64.0, 65.0, 62.0, 75.0, 73.0, 69.0, 82.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-chukanov, 73.0, 73.0, 71.0, 74.0, 2.0, 2.0, 66.0, 66.0, 67.0, 66.0, 63.0, 64.0, 63.0, 64.0, 63.0, 64.0, 60.0, 64.0, 40.0, 6.0, 24.0, 1.0, 188.0, 80.0, 72.0, 67.0, 69.0, 65.0, 59.0, 73.0, 72.0, 48.0, 49.0, 54.0, 63.0, 68.0, 60.0, 61.0, 62.0, 72.0, 73.0, 67.0, 78.0, 68.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, j-fameyeh, 71.0, 75.0, 70.0, 69.0, 2.0, 3.0, 70.0, 69.0, 69.0, 70.0, 69.0, 64.0, 64.0, 66.0, 69.0, 69.0, 62.0, 69.0, 40.0, 6.0, 22.0, 1.0, 180.0, 73.0, 73.0, 71.0, 70.0, 77.0, 62.0, 68.0, 77.0, 48.0, 54.0, 61.0, 55.0, 56.0, 52.0, 58.0, 52.0, 78.0, 88.0, 84.0, 67.0, 72.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, e-karev, 68.0, 70.0, 67.0, 66.0, 2.0, 3.0, 58.0, 58.0, 58.0, 58.0, 56.0, 55.0, 53.0, 56.0, 56.0, 56.0, 52.0, 56.0, 40.0, 6.0, 18.0, 1.0, 184.0, 90.0, 62.0, 60.0, 58.0, 63.0, 56.0, 62.0, 66.0, 46.0, 49.0, 55.0, 58.0, 59.0, 54.0, 61.0, 57.0, 69.0, 71.0, 70.0, 70.0, 63.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
orenburg, a-galadzhan, 70.0, 72.0, 70.0, 69.0, 2.0, 2.0, 63.0, 63.0, 63.0, 63.0, 61.0, 61.0, 60.0, 61.0, 61.0, 60.0, 55.0, 60.0, 40.0, 6.0, 21.0, 1.0, 180.0, 71.0, 68.0, 68.0, 66.0, 66.0, 56.0, 67.0, 68.0, 51.0, 45.0, 48.0, 62.0, 65.0, 57.0, 62.0, 62.0, 71.0, 73.0, 70.0, 71.0, 69.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, e-baburin, 53.0, 42.0, 45.0, 73.0, 1.0, 2.0, 51.0, 51.0, 46.0, 51.0, 51.0, 54.0, 52.0, 49.0, 51.0, 55.0, 54.0, 55.0, 69.0, 1.0, 26.0, 1.0, 188.0, 78.0, 51.0, 54.0, 45.0, 60.0, 56.0, 60.0, 77.0, 56.0, 42.0, 47.0, 55.0, 67.0, 62.0, 45.0, 45.0, 70.0, 68.0, 65.0, 80.0, 65.0, 3.0, 3.0, 75.0, 79.0, 70.0, 74.0, 78.0, 75.0
rostov, s-pesyakov, 55.0, 40.0, 40.0, 84.0, 3.0, 3.0, 46.0, 46.0, 44.0, 46.0, 45.0, 50.0, 47.0, 44.0, 45.0, 51.0, 54.0, 51.0, 76.0, 1.0, 31.0, 1.0, 199.0, 96.0, 47.0, 50.0, 44.0, 56.0, 59.0, 72.0, 75.0, 52.0, 46.0, 49.0, 55.0, 53.0, 59.0, 54.0, 53.0, 62.0, 53.0, 50.0, 86.0, 58.0, 5.0, 2.0, 82.0, 82.0, 80.0, 81.0, 80.0, 86.0
rostov, d-frolkin, 52.0, 40.0, 40.0, 76.0, 2.0, 2.0, 51.0, 51.0, 46.0, 51.0, 52.0, 53.0, 50.0, 48.0, 52.0, 56.0, 56.0, 56.0, 63.0, 1.0, 18.0, 1.0, 178.0, 67.0, 50.0, 57.0, 52.0, 67.0, 61.0, 60.0, 82.0, 57.0, 51.0, 55.0, 55.0, 54.0, 57.0, 57.0, 53.0, 69.0, 70.0, 67.0, 80.0, 58.0, 4.0, 2.0, 69.0, 72.0, 68.0, 65.0, 71.0, 69.0
rostov, m-wilusz, 63.0, 57.0, 57.0, 75.0, 1.0, 2.0, 68.0, 68.0, 65.0, 68.0, 69.0, 74.0, 70.0, 68.0, 69.0, 75.0, 75.0, 75.0, 40.0, 2.0, 31.0, -1.0, 188.0, 85.0, 62.0, 68.0, 59.0, 61.0, 78.0, 77.0, 75.0, 82.0, 77.0, 81.0, 70.0, 73.0, 77.0, 60.0, 69.0, 76.0, 74.0, 71.0, 84.0, 76.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, d-hadzikadunic, 58.0, 60.0, 45.0, 70.0, 2.0, 3.0, 63.0, 63.0, 60.0, 63.0, 64.0, 67.0, 64.0, 61.0, 64.0, 69.0, 70.0, 69.0, 40.0, 2.0, 21.0, 1.0, 185.0, 81.0, 61.0, 67.0, 58.0, 61.0, 76.0, 77.0, 74.0, 77.0, 73.0, 79.0, 64.0, 69.0, 63.0, 60.0, 62.0, 75.0, 73.0, 72.0, 80.0, 74.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rostov, r-sigurosson, 63.0, 61.0, 55.0, 73.0, 2.0, 2.0, 71.0, 70.0, 67.0, 71.0, 71.0, 75.0, 72.0, 70.0, 71.0, 77.0, 77.0, 77.0, 40.0, 2.0, 33.0, 1.0, 187.0, 83.0, 64.0, 68.0, 66.0, 68.0, 80.0, 79.0, 76.0, 82.0, 81.0, 83.0, 68.0, 76.0, 75.0, 57.0, 62.0, 79.0, 77.0, 76.0, 84.0, 78.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
